# OpenSignals Text File Format. Version 1
# {"98:D3:31:B2:12:BA": {"position": 0, "device": "bitalino", "device name": "98:D3:31:B2:12:BA", "device connection": "BTH98:D3:31:B2:12:BA", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10], "firmware version": 771, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-7-28", "time": "12:54:0.692", "channels": [1, 2, 3, 4], "sensor": ["EMGBIT", "EMGBIT", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4"], "column": ["nSeq", "I1", "I2", "I3", "I4", "A1", "A2", "A3", "A4"], "special": [{}, {}, {}, {}], "digital IO": [0, 0, 0, 0, 1, 1, 1, 1]}}
# EndOfHeader
0	0	0	0	0	462	511	0	0	
1	0	0	0	0	467	510	0	0	
2	0	0	0	0	476	508	0	0	
3	0	0	0	0	483	508	0	0	
4	0	0	0	0	481	510	0	0	
5	0	0	0	0	480	510	0	0	
6	0	0	0	0	472	511	0	0	
7	0	0	0	0	472	512	0	0	
8	0	0	0	0	478	512	0	0	
9	0	0	0	0	480	511	0	0	
10	0	0	0	0	476	512	0	0	
11	0	0	0	0	480	512	0	0	
12	0	0	0	0	481	512	0	0	
13	0	0	0	0	480	511	0	0	
14	0	0	0	0	480	508	0	0	
15	0	0	0	0	483	505	0	0	
0	0	0	0	0	480	510	0	0	
1	0	0	0	0	476	508	0	0	
2	0	0	0	0	472	508	0	0	
3	0	0	0	0	472	510	0	0	
4	0	0	0	0	472	511	0	0	
5	0	0	0	0	472	508	0	0	
6	0	0	0	0	463	510	0	0	
7	0	0	0	0	467	511	0	0	
8	0	0	0	0	472	510	0	0	
9	0	0	0	0	472	511	0	0	
10	0	0	0	0	478	511	0	0	
11	0	0	0	0	480	511	0	0	
12	0	0	0	0	480	511	0	0	
13	0	0	0	0	480	508	0	0	
14	0	0	0	0	476	508	0	0	
15	0	0	0	0	472	512	0	0	
0	0	0	0	0	472	511	0	0	
1	0	0	0	0	476	513	0	0	
2	0	0	0	0	476	511	0	0	
3	0	0	0	0	478	508	0	0	
4	0	0	0	0	480	504	0	0	
5	0	0	0	0	483	510	0	0	
6	0	0	0	0	483	510	0	0	
7	0	0	0	0	478	508	0	0	
8	0	0	0	0	472	508	0	0	
9	0	0	0	0	472	510	0	0	
10	0	0	0	0	465	510	0	0	
11	0	0	0	0	460	508	0	0	
12	0	0	0	0	460	508	0	0	
13	0	0	0	0	462	508	0	0	
14	0	0	0	0	467	510	0	0	
15	0	0	0	0	472	510	0	0	
0	0	0	0	0	476	511	0	0	
